floornum,replytime,user,content,liang
547楼,2018-04-23 11:22,拍拍你的脸,不说了，老詹好好休息吧发自虎扑Android客户端,0
548楼,2018-04-23 11:22,我真的是来看球的,史蒂芬斯真滴是脑子不好发自虎扑Android客户端,0
549楼,2018-04-23 11:22,sd3433521,今天绝对是NBA的平局日，专家们的小心脏要爆破了发自虎扑iPhone客户端,0
550楼,2018-04-23 11:22,Viv111,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。别说其他的，芬森这是在抱摔吧 也就老詹脾气好，没看到姐夫都要打他了发自虎扑iPhone客户端,165
551楼,2018-04-23 11:22,斯洛文尼亚卢卡东契奇,47分钟，大伙赶紧出来开会了发自虎扑Android客户端,0
552楼,2018-04-23 11:22,春风清秋月明,引用80楼 @紫金新生 发表的:老詹这首轮打得跟打总决赛一样累，万一卢指导下定决心，老詹岂不是要打满全场了？16年都没这累发自虎扑Android客户端,1
554楼,2018-04-23 11:22,大婶你是干什么的,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了你们这是自寻死路.jpg发自虎扑iPhone客户端,0
555楼,2018-04-23 11:22,被封N次,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。勒布朗的出场时间马上就要取决于比赛时间有多少了发自虎扑iPhone客户端,0
556楼,2018-04-23 11:22,你不要这样的看着我,46分钟！！发自虎扑Android客户端,0
557楼,2018-04-23 11:22,勒布朗詹姆斯呦,骑士最高领先到15分怎么能说是逆转呢。。。发自虎扑iPhone客户端,0
558楼,2018-04-23 11:22,HDDLZH,史蒂芬森真的像个小丑一样发自虎扑iPhone客户端,0
559楼,2018-04-23 11:22,李大梦李小琼,张震岳周杰伦联手拿下比赛！！！！！发自虎扑iPhone客户端,0
560楼,2018-04-23 11:22,取一个昵称好难,卢指导命真硬啊！！！发自虎扑iPhone客户端,0
561楼,2018-04-23 11:22,真丶汤神TT,破骑轮换比步行者多一个…老詹46分钟jr35分钟就没30分钟以上的了，那边奥迪41 渣迪斯杨39 科林森32。所以鲈鱼你就不能让慕斯多歇会？发自虎扑iPhone客户端,0
563楼,2018-04-23 11:22,侧入马化腾,詹科联手，牛逼发自虎扑Android客户端,0
564楼,2018-04-23 11:22,乐步狼98,钢筋铁骨詹姆斯发自虎扑Android客户端,0
565楼,2018-04-23 11:22,llllll30,这叫逆转？？？明明就是险些被逆转了吧。当我们都不看球的？？？发自虎扑Android客户端,0
566楼,2018-04-23 11:22,闫小小,史蒂芬森真是可以了，接连抱摔发自虎扑iPhone客户端,0
567楼,2018-04-23 11:22,魔登时代1,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这样打球你觉得是有意思？我觉得他就是个无赖！让步行者全队哄着当斗牛狗的发自手机虎扑 m.hupu.com,228
568楼,2018-04-23 11:22,我是三块钱,奥迪最后几分钟像极了威少发自虎扑Android客户端,0
569楼,2018-04-23 11:22,大爱皇帝勒布朗詹姆斯,标题不应该是“骑士险被步行者逆转”吗发自虎扑Android客户端,0
570楼,2018-04-23 11:22,DUKE07,科沃尔最后两记三分杀人诛心啊发自虎扑iPhone客户端,0
571楼,2018-04-23 11:22,克利夫兰亚瑟队,杰伦老师牛逼发自虎扑Android客户端,0
572楼,2018-04-23 11:22,日渐消瘦詹姆斯666,第三四节一直在喊骑士加油，真煎熬发自虎扑Android客户端,0
573楼,2018-04-23 11:22,玫瑰是我偷的吗,Believe in LeBRON！！！！发自虎扑iPhone客户端,0
574楼,2018-04-23 11:22,黄小鱼有个篮球梦,解说：我觉得导播老师是故意的  当骑士陷入困境时镜头总会给到卢指导发自虎扑iPhone客户端,0
575楼,2018-04-23 11:22,fatfree,这场比赛看下来泰伦卢真是不错的教练，叫的暂停都很有效。,0
576楼,2018-04-23 11:22,你们猜我是谁的密,今天骑士的防守不好，步行者得分上100了发自虎扑iPhone客户端,0
577楼,2018-04-23 11:22,黑vsk1998,1灶2林3和4凯5磊6熙7一帆8玥9叶10帆11萌12胡13童14青15翁16昊17妍发自虎扑iPhone客户端,0
578楼,2018-04-23 11:22,wrotenn,杰伦最后两个甩狙简直牛逼死啦发自虎扑iPhone客户端,0
580楼,2018-04-23 11:22,z琦琦z,今天真的哭了 真的不敢想象詹姆斯倒在第一轮 高中到现在而立之年 跟你一同经历了风风雨雨 哪怕11的低迷 15年的all in 也没有今天难受 你是皇帝 不能被一个小兵打死发自虎扑iPhone客户端,1
581楼,2018-04-23 11:22,blazing,最后4，5分钟，奥迪都不知道在干嘛，不断单挑，能挑得赢詹姆斯？萨博尼斯又换下去。步行者不打人人皆兵，不打空位，根本就是进入对方节奏。,1
582楼,2018-04-23 11:22,小手抖一抖罚球都没有,老詹居然还有两分钟时间休息？这教练怎么安排的，不是说好打满吗？唉这球看的心伤，雷骑双蜜伤不起啊。。。。发自虎扑Android客户端,1
583楼,2018-04-23 11:22,管波波是花先生,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这就是一条x吧。我真的，要不是我打不过他我就打他了发自虎扑Android客户端,17
584楼,2018-04-23 11:22,谨言慎行vcr,我就想知道怎样能要了鲈鱼的命    怎么这么硬发自虎扑iPhone客户端,0
585楼,2018-04-23 11:22,剑雪飘零,这比赛看着真累发自虎扑iPhone客户端,0
586楼,2018-04-23 11:22,taitan5566,奥迪20中5，一场比一场差发自虎扑Android客户端,0
587楼,2018-04-23 11:22,凯文摩尔,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。看见什么咬什么发自虎扑iPhone客户端,27
588楼,2018-04-23 11:22,这个妹纸有点萌,卢指导：我也吼的发自虎扑iPhone客户端,0
589楼,2018-04-23 11:22,画面其实很美,上半场看骑士的上限，下半场看骑士的下限。发自虎扑iPhone客户端,0
590楼,2018-04-23 11:22,Lan正先森,卢指导赛后发言：詹姆斯打出了统治力，奠定了比赛基调。科沃尔表现的很棒，投进了应该投进的球。我对我们的球员有信心，我为他们骄傲。我们的防守做的很好，连续第四场没让对手的得分超过一百分。发自虎扑Android客户端,0
591楼,2018-04-23 11:22,湖人111111,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。怎么不要脸了，都是规则内的，那你也可以说造犯规的不要脸！发自虎扑Android客户端,7
592楼,2018-04-23 11:22,不二法,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了科沃尔在老鹰的时候，那次被压腿的伤病很多人说他差不多废了。后面看一篇报道，他调整了投篮姿势，而且为了复健每天爬几十层的楼来回几次。那会就觉得他是一个心气特足的球员。发自虎扑iPhone客户端,23
593楼,2018-04-23 11:22,狼王威金斯,感谢科沃尔，也感谢奥拉瞎浪，但是以后又怎么办？还是前景渺茫。撑死过一轮。,0
594楼,2018-04-23 11:22,lee1020,这场比赛的胜利对于骑士来说至关重要！他们重新夺回了主场优势！,0
595楼,2018-04-23 11:22,Leohysss,佛系看骑赢得莫名其妙输得莫名其妙发自虎扑Android客户端,0
596楼,2018-04-23 11:22,秋刀鱼7,狠草46分钟，然后险胜。发自虎扑iPhone客户端,0
597楼,2018-04-23 11:22,詹姆斯不会退役,卢指导命硬啊发自虎扑iPhone客户端,0
598楼,2018-04-23 11:22,JohnsonT,老汉又是46min，tmd鲈鱼你不心疼我tm心疼啊。我真想给你买个登山包！发自虎扑Android客户端,0
599楼,2018-04-23 11:22,盘古玉清元始天尊,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这不要脸劲头也是服发自虎扑iPhone客户端,8
600楼,2018-04-23 11:22,jj掉了碗大块疤,看完这场比赛，很多想说的，很多不敢说的发自虎扑iPhone客户端,0
601楼,2018-04-23 11:22,LynLYz,我詹辛苦了！又是高出场时间，我科第四节真硬！发自虎扑iPhone客户端,0
602楼,2018-04-23 11:22,哈哈哈嗝屁了,来波毒奶，步行者总冠军！发自虎扑Android客户端,0
603楼,2018-04-23 11:22,一个ID,看主队比赛是真的糟心，进攻全靠詹，防守跟纸糊一样发自虎扑iPhone客户端,0
604楼,2018-04-23 11:22,令人智熄,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。哈哈哈，笑出声……发自虎扑Android客户端,1
605楼,2018-04-23 11:22,篮球故事还有酒,杰伦和奥迪联手把泰伦卢从悬崖边抬了回来！发自虎扑iPhone客户端,0
606楼,2018-04-23 11:22,二手书童,步行者第四节中段自己浪费掉太多机会了，输球没办法怪别的发自虎扑iPhone客户端,0
607楼,2018-04-23 11:22,总有鱼想害朕,骑士总冠军发自虎扑iPhone客户端,0
608楼,2018-04-23 11:22,登登登666,步行者还有机会晋级吗？发自虎扑Android客户端,0
609楼,2018-04-23 11:22,杜绍禹,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了图来了图来了发自虎扑Android客户端,40
610楼,2018-04-23 11:22,喜欢谢某婕,卢指导说，詹姆斯不会一直上场44分钟，这次他说的是真的了。现在是46分钟。。。。。。发自虎扑Android客户端,0
611楼,2018-04-23 11:22,一字眉大卫,泰伦卢俏丽吗！！！真的心疼老詹！发自虎扑Android客户端,0
612楼,2018-04-23 11:22,圣城退休老干部邓肯,来来来，这场赢了，昨天说输球就轮太能卢，赢球就夸詹姆斯的人出来这场太能卢，你们要怎么夸发自虎扑Android客户端,0
613楼,2018-04-23 11:22,Y老叔,我就想说，鲈指导还有没有呼吸权发自虎扑Android客户端,0
614楼,2018-04-23 11:22,闪电0,46分钟   哈哈发自虎扑Android客户端,0
615楼,2018-04-23 11:22,lbj擦,是步行者差点逆转骑士吧……领先16分被活生生的反超。。发自虎扑Android客户端,0
616楼,2018-04-23 11:22,474837010,师弟和姐夫在上演动作片呢发自虎扑Android客户端,0
617楼,2018-04-23 11:22,起名字好绝望,不管面对什么样的困境，我都相信勒布朗!发自虎扑Android客户端,0
618楼,2018-04-23 11:22,CarmeloJJ,周杰伦拯救了泰伦卢,0
619楼,2018-04-23 11:22,老人不服就服你,1. 换教练，留在骑士2.离开骑士你们支持哪一个发自虎扑Android客户端,0
620楼,2018-04-23 11:22,七夜雪如盖,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了 发自虎扑iPhone客户端,28
621楼,2018-04-23 11:22,肤色不怕夜的黑,46分钟……心疼发自虎扑iPhone客户端,0
622楼,2018-04-23 11:22,窝火名宿哈哈登,骑士球员快醒醒吧 下一场可真的没有救命三分了发自虎扑iPhone客户端,0
623楼,2018-04-23 11:22,次轮30号新秀,科沃尔真爸爸！！！发自虎扑iPhone客户端,0
624楼,2018-04-23 11:22,廿年飞侠廿年神,抱摔詹姆斯抱摔格林史蒂芬森的比赛真的丑陋发自虎扑iPhone客户端,0
626楼,2018-04-23 11:23,奇葩sneaker,泰伦卢：才46分钟啊 下一场你别休息了发自虎扑Android客户端,0
627楼,2018-04-23 11:23,联盟第一小前锋,兰斯就是在抱摔格林的动作，这都不技犯？发自虎扑iPhone客户端,0
628楼,2018-04-23 11:23,韦德是一种信仰DW,科老师看湿我了发自虎扑Android客户端,0
629楼,2018-04-23 11:23,虎扑要注册真蛋疼,詹姆斯46分钟。。。。。服了卢指导了。。。发自虎扑Android客户端,0
630楼,2018-04-23 11:23,hupu老球迷,科沃尔爷爷！！发自虎扑iPhone客户端,0
631楼,2018-04-23 11:23,你是天使亦是魔鬼,第一场詹姆斯说他没想到要上场44分钟，他还没想到以后还得出场46分钟呢发自虎扑iPhone客户端,0
632楼,2018-04-23 11:23,Woj大神爆料说,泰伦鲈： 詹姆斯才上46分钟步行者就打不过了，我还没用全力呢发自虎扑iPhone客户端,0
633楼,2018-04-23 11:23,Boogie10,划重点 全员健康骑士詹姆斯出战46分钟发自虎扑iPhone客户端,0
634楼,2018-04-23 11:23,T_MacZ,又是一场46分钟！！！！！！！！！！！发自虎扑iPhone客户端,0
635楼,2018-04-23 11:23,詹姆斯是本赛季MVP, 引用内容由于违规已被删除说实话这出场时间的问题，不是卢非要老詹打这么久，场上形势不好，你让他下去他也不敢下去啊发自虎扑iPhone客户端,0
636楼,2018-04-23 11:23,矿泉水不解渴,引用32楼 @iameasy81 发表的:科沃尔那两个三分真是太关键了~急停小漂移三分，帅的嘛发自虎扑iPhone客户端,0
637楼,2018-04-23 11:23,l龙海m,真遗憾老詹还是没能打满全场啊！,0
638楼,2018-04-23 11:23,大帅包, 引用内容由于违规已被删除你们看到的是啥?发自虎扑Android客户端,0
639楼,2018-04-23 11:23,给他奥布莱恩杯,卫平布莱恩特:詹姆斯一进去裁判就是要吹犯规子星大帝:说实话詹姆斯得到的哨比应该得的少了许多卫平布莱恩特:(你还挺懂球阿。。。)发自虎扑Android客户端,0
640楼,2018-04-23 11:23,Fongc,骑士总冠军！！！发自虎扑iPhone客户端,0
641楼,2018-04-23 11:23,不靠浆全靠浪,休息是不可能的，这辈子都不可能的，战术又不会，就只能场场让阿詹打40+分钟这样子来维持一下帅位这个样子。发自虎扑Android客户端,0
642楼,2018-04-23 11:23,hadengniuB,骑士的比赛是真的难看，传球，传球，给到詹姆斯，进攻。传球，给到科沃尔，3分发自虎扑iPhone客户端,0
643楼,2018-04-23 11:23,长相平平古天乐,骑士场场球像总决赛抢七，md看得老子心脏病都要犯了，詹姆斯牛逼，科沃尔牛逼，骑士加油骑士总冠军发自虎扑Android客户端,0
644楼,2018-04-23 11:23,白猫警长jmy,詹姆斯G3上场42分钟还是输了。就在我们以为卢指导已经无路可走的时候，卢指导向我们诠释了什么叫战术大师。詹姆斯42分钟都赢不了怎么办？那这场就上46分钟吧！发自虎扑Android客户端,0
645楼,2018-04-23 11:23,流光啦啦啦, 引用内容由于违规已被删除这也该反弹了吧！发自虎扑Android客户端,1
646楼,2018-04-23 11:23,Sky丶Dragon,真想有位老詹球迷把泰伦卢腿给打断，让他好好去养伤吧，那死鱼发自虎扑Android客户端,0
647楼,2018-04-23 11:23,菀菀6121,老詹真的累啊，心疼发自虎扑Android客户端,0
648楼,2018-04-23 11:23,随梦而聚,让我数数步行者有多少篮下三秒没吹？！！！发自虎扑Android客户端,0
649楼,2018-04-23 11:23,韦德之道啊,卢指导:一切尽在掌握之中。发自虎扑Android客户端,0
651楼,2018-04-23 11:23,大象啃蚂蚁,又看到詹科合体啦！,0
652楼,2018-04-23 11:23,skme,太刺激了。。。岁数大了看骑士比赛有点受不了,0
653楼,2018-04-23 11:23,失落的咖啡,虽然师弟敢打敢拼谁都不怕但是这两个抢球，中间抢老詹和最后抢格林跳梁小丑一般丑陋。发自虎扑Android客户端,0
654楼,2018-04-23 11:23,鸡锅鸡锅,拒绝逆转！！！！！下一场逼48分钟？？？？？？发自虎扑iPhone客户端,0
655楼,2018-04-23 11:23,威少双手叉腰说,詹姆斯上场时间46分钟，你没有看错，再说一遍詹姆斯上场时间46分钟发自虎扑Android客户端,0
656楼,2018-04-23 11:23,乐邦欧,Cavs are not going home ！硬气！天王山见发自虎扑iPhone客户端,0
657楼,2018-04-23 11:23,夜寒不近流苏就是我,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。感谢卢指导让老詹休息两分钟发自虎扑Android客户端,0
